step,time,intersection_id,total_queue_length,average_waiting_time,north_queue,south_queue,east_queue,west_queue,current_phase,signal_state,green_duration,throughput
456,2280,1,7,12.981311189301058,4,3,0,0,east_west,GREEN,30,1780
456,2280,2,7,14.096111090212029,4,3,0,0,east_west,GREEN,30,3202
456,2280,3,13,14.525877075578801,5,8,0,0,east_west,GREEN,30,3628
457,2285,0,18,15.778170207922226,7,11,0,0,east_west,GREEN,30,4498
457,2285,1,10,12.966761421517198,4,6,0,0,east_west,GREEN,30,1782
457,2285,2,8,14.091523165645372,4,4,0,0,east_west,GREEN,30,3203
457,2285,3,17,14.501083112402823,8,9,0,0,east_west,GREEN,30,3634
458,2290,0,22,15.76363982076098,9,13,0,0,east_west,GREEN,30,4502
458,2290,1,13,12.93785927253142,6,7,0,0,east_west,GREEN,30,1786
458,2290,2,12,14.073286452956848,6,6,0,0,east_west,GREEN,30,3207
458,2290,3,21,14.476317797616797,11,10,0,0,east_west,GREEN,30,3640
459,2295,0,27,15.738816521550403,12,15,0,0,east_west,GREEN,30,4509
459,2295,1,13,12.930871240361277,6,7,0,0,east_west,GREEN,30,1787
459,2295,2,13,14.055489475859394,6,7,0,0,east_west,GREEN,30,3211
459,2295,3,28,14.476317797616797,16,12,0,0,east_west,GREEN,30,3640
460,2300,0,32,15.731723153658752,14,18,0,0,east_west,YELLOW,30,4511
460,2300,1,16,12.909621282464727,8,8,0,0,east_west,YELLOW,30,1790
460,2300,2,15,14.033293154931243,7,8,0,0,east_west,YELLOW,30,3216
460,2300,3,29,14.476317797616797,16,13,0,0,east_west,YELLOW,30,3640
461,2305,0,48,15.731723153658752,19,22,4,3,north_south,GREEN,30,4511
461,2305,1,18,12.909621282464727,9,8,1,0,north_south,GREEN,30,1790
461,2305,2,22,14.033293154931243,8,10,1,3,north_south,GREEN,30,3216
461,2305,3,38,14.476317797616797,18,16,2,2,north_south,GREEN,30,3640
462,2310,0,33,15.791808671595318,11,13,4,5,north_south,GREEN,30,4531
462,2310,1,2,12.99545487313189,0,0,1,1,north_south,GREEN,30,1808
462,2310,2,11,14.087822032489857,0,2,6,3,north_south,GREEN,30,3234
462,2310,3,27,14.563778103985799,9,8,7,3,north_south,GREEN,30,3660
463,2315,0,27,15.789997571702287,4,10,7,6,north_south,GREEN,30,4551
463,2315,1,8,12.972663186783285,0,0,7,1,north_south,GREEN,30,1811
463,2315,2,10,14.048205601398507,0,0,7,3,north_south,GREEN,30,3244
463,2315,3,14,14.553048498795812,1,0,8,5,north_south,GREEN,30,3680
464,2320,0,21,15.761077756986433,0,4,10,7,north_south,GREEN,30,4566
464,2320,1,11,12.958938826577526,0,0,9,2,north_south,GREEN,30,1813
464,2320,2,19,14.039671128920833,0,0,12,7,north_south,GREEN,30,3246
464,2320,3,16,14.539388451337281,0,0,10,6,north_south,GREEN,30,3684
465,2325,0,19,15.718206475159393,0,0,12,7,north_south,GREEN,30,4580
465,2325,1,11,12.951410820835958,0,0,9,2,north_south,GREEN,30,1814
465,2325,2,22,14.031180422968689,0,0,12,10,north_south,GREEN,30,3248
465,2325,3,21,14.524108420854304,0,0,13,8,north_south,GREEN,30,3688
466,2330,0,25,15.704704107126037,0,0,14,11,north_south,GREEN,30,4584
466,2330,1,13,12.951410820835958,0,0,10,3,north_south,GREEN,30,1814
466,2330,2,25,14.018518182632992,0,0,14,11,north_south,GREEN,30,3251
466,2330,3,27,14.52026542175125,0,0,18,9,north_south,GREEN,30,3689
467,2335,0,29,15.69145215161247,0,0,14,15,north_south,YELLOW,30,4588
467,2335,1,15,12.936457231199649,0,0,10,5,north_south,YELLOW,30,1816
467,2335,2,27,14.010119206880013,0,0,16,11,north_south,YELLOW,30,3253
467,2335,3,31,14.508911261073719,0,0,21,10,north_south,YELLOW,30,3692
468,2340,0,42,15.69145215161247,2,3,19,18,east_west,GREEN,30,4588
468,2340,1,18,12.936457231199649,1,0,11,6,east_west,GREEN,30,1816
468,2340,2,31,14.010119206880013,0,2,17,12,east_west,GREEN,30,3253
468,2340,3,39,14.508911261073719,0,3,26,10,east_west,GREEN,30,3692
469,2345,0,29,15.759006338659626,4,5,11,9,east_west,GREEN,30,4608
469,2345,1,3,13.032196704618753,1,1,1,0,east_west,GREEN,30,1833
469,2345,2,17,14.102649172927489,0,4,9,4,east_west,GREEN,30,3273
469,2345,3,22,14.593914435429575,2,4,16,0,east_west,GREEN,30,3712
470,2350,0,14,15.746460560214091,4,7,2,1,east_west,GREEN,30,4628
470,2350,1,5,13.009552681081777,2,3,0,0,east_west,GREEN,30,1837
470,2350,2,6,14.089537796589456,0,5,1,0,east_west,GREEN,30,3289
470,2350,3,15,14.60348538723246,2,5,8,0,east_west,GREEN,30,3724
471,2355,0,13,15.726120452003478,6,7,0,0,east_west,GREEN,30,4635
471,2355,1,7,12.996084323198525,3,4,0,0,east_west,GREEN,30,1839
471,2355,2,12,14.073498909738536,4,8,0,0,east_west,GREEN,30,3293
471,2355,3,11,14.588715786399298,4,5,2,0,east_west,GREEN,30,3735
472,2360,0,16,15.715766910184119,9,7,0,0,east_west,GREEN,30,4638
472,2360,1,9,12.9893930371164,5,4,0,0,east_west,GREEN,30,1840
472,2360,2,16,14.05616288802823,5,11,0,0,east_west,GREEN,30,3297
472,2360,3,10,14.567353455464168,4,6,0,0,east_west,GREEN,30,3741
473,2365,0,20,15.70188996717797,13,7,0,0,east_west,GREEN,30,4642
473,2365,1,9,12.968780608116415,5,4,0,0,east_west,GREEN,30,1843
473,2365,2,20,14.05616288802823,6,14,0,0,east_west,GREEN,30,3297
473,2365,3,14,14.551244595702496,6,8,0,0,east_west,GREEN,30,3745
474,2370,0,26,15.691429327827162,16,10,0,0,east_west,YELLOW,30,4645
474,2370,1,9,12.962173842788719,5,4,0,0,east_west,YELLOW,30,1844
474,2370,2,23,14.047410487120253,9,14,0,0,east_west,YELLOW,30,3299
474,2370,3,21,14.547163608638206,9,12,0,0,east_west,YELLOW,30,3746
475,2375,0,32,15.691429327827162,16,11,1,4,north_south,GREEN,30,4645
475,2375,1,15,12.962173842788719,5,8,1,1,north_south,GREEN,30,1844
475,2375,2,26,14.047410487120253,9,15,1,1,north_south,GREEN,30,3299
475,2375,3,33,14.547163608638206,13,15,3,2,north_south,GREEN,30,3746
476,2380,0,21,15.741556164792632,8,2,5,6,north_south,GREEN,30,4665
476,2380,1,8,13.00479808691692,0,0,5,3,north_south,GREEN,30,1859
476,2380,2,12,14.105689618903266,1,6,3,2,north_south,GREEN,30,3319
476,2380,3,28,14.587190467183435,8,6,9,5,north_south,GREEN,30,3766
477,2385,0,17,15.721948752003465,0,0,8,9,north_south,GREEN,30,4679
477,2385,1,11,12.997368135371492,0,0,8,3,north_south,GREEN,30,1860
477,2385,2,11,14.087345693161371,0,0,5,6,north_south,GREEN,30,3331
477,2385,3,17,14.551409274935645,2,0,10,5,north_south,GREEN,30,3784
478,2390,0,24,15.695849343075393,0,0,12,12,north_south,GREEN,30,4687
478,2390,1,11,12.983281470554655,0,0,8,3,north_south,GREEN,30,1862
478,2390,2,15,14.058480183098553,0,0,5,10,north_south,GREEN,30,3338
478,2390,3,17,14.54297771084841,0,0,10,7,north_south,GREEN,30,3787
479,2395,0,28,15.673242349633021,0,0,15,13,north_south,GREEN,30,4694
479,2395,1,12,12.983281470554655,0,0,8,4,north_south,GREEN,30,1862
479,2395,2,20,14.05436269049628,0,0,6,14,north_south,GREEN,30,3339
479,2395,3,22,14.532018631102561,0,0,13,9,north_south,GREEN,30,3790
480,2400,0,35,15.663466720313862,0,0,16,19,north_south,GREEN,30,4697
480,2400,1,13,12.962618471840774,0,0,9,4,north_south,GREEN,30,1865
480,2400,2,28,14.042088646717897,0,0,11,17,north_south,GREEN,30,3342
480,2400,3,27,14.517498497433465,0,0,17,10,north_south,GREEN,30,3794
481,2405,0,38,15.643837907525135,0,0,17,21,north_south,YELLOW,30,4703
481,2405,1,15,12.927529697839432,0,0,9,6,north_south,YELLOW,30,1870
481,2405,2,32,14.033960448608862,0,0,13,19,north_south,YELLOW,30,3344
481,2405,3,30,14.492111636396219,0,0,19,11,north_south,YELLOW,30,3801
482,2410,0,48,15.643837907525135,3,3,19,23,east_west,GREEN,30,4703
482,2410,1,24,12.927529697839432,3,3,11,7,east_west,GREEN,30,1870
482,2410,2,41,14.033960448608862,4,1,14,22,east_west,GREEN,30,3344
482,2410,3,43,14.492111636396219,3,4,22,14,east_west,GREEN,30,3801
483,2415,0,38,15.720917443398857,6,7,12,13,east_west,GREEN,30,4723
483,2415,1,11,13.044373234257932,5,5,1,0,east_west,GREEN,30,1888
483,2415,2,24,14.106911371197558,4,2,5,13,east_west,GREEN,30,3364
483,2415,3,29,14.587310258396155,4,6,13,6,east_west,GREEN,30,3821
484,2420,0,26,15.742454217930101,8,9,4,5,east_west,GREEN,30,4743
484,2420,1,15,13.036022776441207,9,6,0,0,east_west,GREEN,30,1890
484,2420,2,17,14.105656125136292,5,5,0,7,east_west,GREEN,30,3382
484,2420,3,22,14.587104925825182,7,10,5,0,east_west,GREEN,30,3838
485,2425,0,25,15.70370240775748,13,11,0,1,east_west,GREEN,30,4760
485,2425,1,15,13.015749581450661,9,6,0,0,east_west,GREEN,30,1893
485,2425,2,12,14.067586473018583,5,7,0,0,east_west,GREEN,30,3395
485,2425,3,20,14.565095160213165,8,12,0,0,east_west,GREEN,30,3847
486,2430,0,26,15.677578512722677,14,12,0,0,east_west,GREEN,30,4768
486,2430,1,16,13.00848562698024,9,7,0,0,east_west,GREEN,30,1894
486,2430,2,13,14.046765521422,6,7,0,0,east_west,GREEN,30,3400
486,2430,3,24,14.56118948857278,8,16,0,0,east_west,GREEN,30,3848
487,2435,0,29,15.660685536914965,15,14,0,0,east_west,GREEN,30,4773
487,2435,1,19,12.989219106784196,10,9,0,0,east_west,GREEN,30,1897
487,2435,2,20,14.030337371228049,10,10,0,0,east_west,GREEN,30,3404
487,2435,3,28,14.545525258675697,11,17,0,0,east_west,GREEN,30,3852
488,2440,0,35,15.650432622242787,17,18,0,0,east_west,YELLOW,30,4776
488,2440,1,20,12.968416511213615,10,10,0,0,east_west,YELLOW,30,1900
488,2440,2,21,14.026252949525091,10,11,0,0,east_west,YELLOW,30,3405
488,2440,3,34,14.521989823359213,15,19,0,0,east_west,YELLOW,30,3858
489,2445,0,44,15.650432622242787,19,20,2,3,north_south,GREEN,30,4776
489,2445,1,21,12.968416511213615,10,11,0,0,north_south,GREEN,30,1900
489,2445,2,24,14.026252949525091,10,12,0,2,north_south,GREEN,30,3405
489,2445,3,42,14.521989823359213,18,20,0,4,north_south,GREEN,30,3858
490,2450,0,37,15.725230657282466,14,12,6,5,north_south,GREEN,30,4796
490,2450,1,3,13.146192510591645,0,2,0,1,north_south,GREEN,30,1920
490,2450,2,11,14.105128687396512,3,4,2,2,north_south,GREEN,30,3425
490,2450,3,31,14.61488258701798,12,11,2,6,north_south,GREEN,30,3878
491,2455,0,29,15.735178645462037,6,5,8,10,north_south,GREEN,30,4816
491,2455,1,4,13.140400154586743,0,0,2,2,north_south,GREEN,30,1922
491,2455,2,5,14.071544151058124,0,0,3,2,north_south,GREEN,30,3437
491,2455,3,13,14.627721560634738,2,1,3,7,north_south,GREEN,30,3898
492,2460,0,19,15.698404207095596,0,0,9,10,north_south,GREEN,30,4833
492,2460,1,8,13.140400154586743,0,0,3,5,north_south,GREEN,30,1922
492,2460,2,7,14.05141430838643,0,0,4,3,north_south,GREEN,30,3442
492,2460,3,12,14.585081876242935,0,0,4,8,north_south,GREEN,30,3912
493,2465,0,23,15.679679360588088,0,0,10,13,north_south,GREEN,30,4839
493,2465,1,9,13.140400154586743,0,0,4,5,north_south,GREEN,30,1922
493,2465,2,9,14.039470550004179,0,0,6,3,north_south,GREEN,30,3445
493,2465,3,15,14.577941614747452,0,0,6,9,north_south,GREEN,30,3914
494,2470,0,28,15.663636389614835,0,0,12,16,north_south,GREEN,30,4844
494,2470,1,11,13.125822419103836,0,0,5,6,north_south,GREEN,30,1924
494,2470,2,14,14.027474670005798,0,0,10,4,north_south,GREEN,30,3448
494,2470,3,18,14.570830408232624,0,0,7,11,north_south,GREEN,30,3916
495,2475,0,31,15.644787039785252,0,0,14,17,north_south,YELLOW,30,4850
495,2475,1,15,13.119288207054614,0,0,9,6,north_south,YELLOW,30,1925
495,2475,2,18,14.027474670005798,0,0,12,6,north_south,YELLOW,30,3448
495,2475,3,22,14.54965341075851,0,0,10,12,north_south,YELLOW,30,3922
496,2480,0,41,15.644787039785252,1,3,18,19,east_west,GREEN,30,4850
496,2480,1,17,13.119288207054614,0,1,9,7,east_west,GREEN,30,1925
496,2480,2,24,14.027474670005798,1,0,14,9,east_west,GREEN,30,3448
496,2480,3,32,14.54965341075851,0,5,11,16,east_west,GREEN,30,3922
497,2485,0,34,15.719362084329186,2,9,10,13,east_west,GREEN,30,4870
497,2485,1,7,13.171034542855468,3,3,1,0,east_west,GREEN,30,1942
497,2485,2,13,14.052585980003204,3,2,5,3,east_west,GREEN,30,3468
497,2485,3,19,14.609225516478356,0,7,4,8,east_west,GREEN,30,3942
498,2490,0,20,15.715060685737757,3,10,3,4,east_west,GREEN,30,4890
498,2490,1,8,13.139332890801743,4,4,0,0,east_west,GREEN,30,1947
498,2490,2,6,14.035438677058645,3,3,0,0,east_west,GREEN,30,3477
498,2490,3,8,14.567599396091424,0,8,0,0,east_west,GREEN,30,3960
499,2495,0,24,15.685792131676155,9,15,0,0,east_west,GREEN,30,4902
499,2495,1,8,13.118613186429508,4,4,0,0,east_west,GREEN,30,1950
499,2495,2,12,14.023257721794984,7,5,0,0,east_west,GREEN,30,3480
499,2495,3,14,14.525350055219583,5,9,0,0,east_west,GREEN,30,3971
500,2500,0,28,15.656004717516991,9,19,0,0,east_west,GREEN,30,4911
500,2500,1,9,13.099780188441581,4,5,0,0,east_west,GREEN,30,1953
500,2500,2,13,14.015295696419352,8,5,0,0,east_west,GREEN,30,3482
500,2500,3,19,14.499415411289018,8,11,0,0,east_west,GREEN,30,3978
501,2505,0,35,15.642956652104345,13,22,0,0,east_west,GREEN,30,4915
501,2505,1,10,13.086111541066312,4,6,0,0,east_west,GREEN,30,1955
501,2505,2,15,13.9988319881459,9,6,0,0,east_west,GREEN,30,3486
501,2505,3,25,14.48069796372946,11,14,0,0,east_west,GREEN,30,3983
502,2510,0,41,15.623379755579622,17,24,0,0,east_west,YELLOW,30,4921
502,2510,1,10,13.079320021076096,4,6,0,0,east_west,YELLOW,30,1956
502,2510,2,18,13.982638628823043,11,7,0,0,east_west,YELLOW,30,3490
502,2510,3,27,14.458903879435375,12,15,0,0,east_west,YELLOW,30,3989
503,2515,0,60,15.623379755579622,24,28,5,3,north_south,GREEN,30,4921
503,2515,1,11,13.079320021076096,4,6,0,1,north_south,GREEN,30,1956
503,2515,2,21,13.982638628823043,11,8,1,1,north_south,GREEN,30,3490
503,2515,3,33,14.458903879435375,14,16,1,2,north_south,GREEN,30,3989
504,2520,0,49,15.686271058032185,18,20,6,5,north_south,GREEN,30,4941
504,2520,1,5,13.161752538229575,0,0,2,3,north_south,GREEN,30,1967
504,2520,2,9,14.036149095798278,4,0,3,2,north_south,GREEN,30,3509
504,2520,3,21,14.526114353300898,5,7,5,4,north_south,GREEN,30,4009
505,2525,0,37,15.707036575192246,11,12,6,8,north_south,GREEN,30,4961
505,2525,1,6,13.14151218856951,0,0,2,4,north_south,GREEN,30,1970
505,2525,2,5,14.017388826824286,0,0,3,2,north_south,GREEN,30,3516
505,2525,3,14,14.516113799136187,0,1,7,6,north_south,GREEN,30,4024
506,2530,0,28,15.700155677441188,3,3,9,13,north_south,GREEN,30,4981
506,2530,1,7,13.101419977296096,0,0,2,5,north_south,GREEN,30,1976
506,2530,2,10,14.005648419684757,0,0,5,5,north_south,GREEN,30,3519
506,2530,3,19,14.503394641307247,0,0,11,8,north_south,GREEN,30,4028
507,2535,0,26,15.666058195880751,0,0,12,14,north_south,GREEN,30,4995
507,2535,1,8,13.082444508839217,0,0,2,6,north_south,GREEN,30,1979
507,2535,2,13,13.99378156907922,0,0,8,5,north_south,GREEN,30,3522
507,2535,3,21,14.489525945702635,0,0,12,9,north_south,GREEN,30,4032
508,2540,0,33,15.656985850854344,0,0,14,19,north_south,GREEN,30,4998
508,2540,1,10,13.082444508839217,0,0,4,6,north_south,GREEN,30,1979
508,2540,2,17,13.989844833436809,0,0,11,6,north_south,GREEN,30,3523
508,2540,3,24,14.479201762543854,0,0,13,11,north_south,GREEN,30,4035
509,2545,0,36,15.638763911237625,0,0,16,20,north_south,YELLOW,30,5004
509,2545,1,11,13.076167089714488,0,0,5,6,north_south,YELLOW,30,1980
509,2545,2,21,13.985975127759144,0,0,12,9,north_south,YELLOW,30,3524
509,2545,3,29,14.475773366814389,0,0,17,12,north_south,YELLOW,30,4036
510,2550,0,47,15.638763911237625,1,1,19,26,east_west,GREEN,30,5004
510,2550,1,13,13.076167089714488,0,1,6,6,east_west,GREEN,30,1980
510,2550,2,27,13.985975127759144,1,1,13,12,east_west,GREEN,30,3524
510,2550,3,39,14.475773366814389,3,0,20,16,east_west,GREEN,30,4036
511,2555,0,34,15.710255323705383,2,3,10,19,east_west,GREEN,30,5024
511,2555,1,2,13.143430408524166,1,1,0,0,east_west,GREEN,30,1993
511,2555,2,15,14.030025472690381,3,4,5,3,east_west,GREEN,30,3544
511,2555,3,23,14.555091262068009,4,0,11,8,east_west,GREEN,30,4056
512,2560,0,23,15.724641938478262,2,7,1,13,east_west,GREEN,30,5044
512,2560,1,3,13.136711346965471,2,1,0,0,east_west,GREEN,30,1994
512,2560,2,12,14.008053154680908,5,7,0,0,east_west,GREEN,30,3555
512,2560,3,10,14.55125457425623,6,2,2,0,east_west,GREEN,30,4074
513,2565,0,21,15.70929727706059,3,12,0,6,east_west,GREEN,30,5057
513,2565,1,4,13.136711346965471,2,2,0,0,east_west,GREEN,30,1994
513,2565,2,18,13.992155055708071,7,11,0,0,east_west,GREEN,30,3559
513,2565,3,12,14.540740298103689,9,3,0,0,east_west,GREEN,30,4078
514,2570,0,19,15.680016165706483,4,15,0,0,east_west,GREEN,30,5069
514,2570,1,9,13.130474839176875,3,6,0,0,east_west,GREEN,30,1995
514,2570,2,22,13.968255193592611,10,12,0,0,east_west,GREEN,30,3565
514,2570,3,16,14.522238500290491,12,4,0,0,east_west,GREEN,30,4083
515,2575,0,28,15.66735056685755,9,19,0,0,east_west,GREEN,30,5073
515,2575,1,13,13.123783371300146,6,7,0,0,east_west,GREEN,30,1996
515,2575,2,26,13.952367436841335,11,15,0,0,east_west,GREEN,30,3569
515,2575,3,24,14.511624414572573,17,7,0,0,east_west,GREEN,30,4086
516,2580,0,34,15.642303369310742,12,22,0,0,east_west,YELLOW,30,5081
516,2580,1,13,13.10427053660061,6,7,0,0,east_west,YELLOW,30,1999
516,2580,2,32,13.948526828999286,13,19,0,0,east_west,YELLOW,30,3570
516,2580,3,29,14.492788257470043,19,10,0,0,east_west,YELLOW,30,4091
517,2585,0,54,15.642303369310742,20,28,4,2,north_south,GREEN,30,5081
517,2585,1,17,13.10427053660061,7,8,1,1,north_south,GREEN,30,1999
517,2585,2,36,13.948526828999286,14,19,2,1,north_south,GREEN,30,3570
517,2585,3,32,14.492788257470043,21,10,1,0,north_south,GREEN,30,4091
518,2590,0,45,15.680145006533234,13,21,6,5,north_south,GREEN,30,5101
518,2590,1,5,13.145421085088387,0,0,4,1,north_south,GREEN,30,2015
518,2590,2,21,14.040783032766681,4,10,4,3,north_south,GREEN,30,3590
518,2590,3,18,14.54302778664136,12,2,1,3,north_south,GREEN,30,4111
519,2595,0,35,15.685154905201223,4,15,9,7,north_south,GREEN,30,5121
519,2595,1,5,13.13302090609899,0,0,4,1,north_south,GREEN,30,2017
519,2595,2,11,14.046389193838921,0,1,6,4,north_south,GREEN,30,3606
519,2595,3,13,14.540387550758911,3,0,4,6,north_south,GREEN,30,4126
520,2600,0,30,15.660864921991326,1,7,11,11,north_south,GREEN,30,5141
520,2600,1,7,13.106562874377936,0,0,4,3,north_south,GREEN,30,2021
520,2600,2,11,14.024601500917036,0,0,6,5,north_south,GREEN,30,3612
520,2600,3,16,14.527188168962809,0,0,7,9,north_south,GREEN,30,4132
521,2605,0,31,15.635896505877195,0,2,13,16,north_south,GREEN,30,5154
521,2605,1,9,13.100442543837614,0,0,6,3,north_south,GREEN,30,2022
521,2605,2,14,13.997862119006367,0,0,8,6,north_south,GREEN,30,3619
521,2605,3,22,14.5102831939612,0,0,10,12,north_south,GREEN,30,4137
522,2610,0,37,15.608831010171773,0,0,19,18,north_south,GREEN,30,5164
522,2610,1,13,13.100442543837614,0,0,9,4,north_south,GREEN,30,2022
522,2610,2,18,13.986557903810139,0,0,10,8,north_south,GREEN,30,3622
522,2610,3,29,14.503453209766125,0,0,15,14,north_south,GREEN,30,4139
523,2615,0,42,15.588718132584326,0,0,20,22,north_south,YELLOW,30,5171
523,2615,1,14,13.100442543837614,0,0,10,4,north_south,YELLOW,30,2022
523,2615,2,23,13.98270505977841,0,0,14,9,north_south,YELLOW,30,3623
523,2615,3,32,14.503453209766125,0,0,15,17,north_south,YELLOW,30,4139
524,2620,0,49,15.588718132584326,4,0,22,23,east_west,GREEN,30,5171
524,2620,1,18,13.100442543837614,0,1,10,7,east_west,GREEN,30,2022
524,2620,2,32,13.98270505977841,1,3,18,10,east_west,GREEN,30,3623
524,2620,3,41,14.503453209766125,1,1,21,18,east_west,GREEN,30,4139
525,2625,0,34,15.658941693158901,6,0,14,14,east_west,GREEN,30,5191
525,2625,1,3,13.15886450176439,1,2,0,0,east_west,GREEN,30,2041
525,2625,2,20,14.04208634917484,3,6,10,1,east_west,GREEN,30,3643
525,2625,3,31,14.566834231269256,5,3,12,11,east_west,GREEN,30,4159
526,2630,0,25,15.683600049982674,11,2,6,6,east_west,GREEN,30,5211
526,2630,1,3,13.15886450176439,1,2,0,0,east_west,GREEN,30,2041
526,2630,2,11,14.026153215007561,4,6,1,0,east_west,GREEN,30,3655
526,2630,3,19,14.568607813481256,8,3,3,5,east_west,GREEN,30,4179
527,2635,0,17,15.648024150148665,13,3,1,0,east_west,GREEN,30,5231
527,2635,1,5,13.15886450176439,3,2,0,0,east_west,GREEN,30,2041
527,2635,2,13,14.004485106146456,7,6,0,0,east_west,GREEN,30,3661
527,2635,3,14,14.5435518822881,10,4,0,0,east_west,GREEN,30,4190
528,2640,0,21,15.633683110415962,13,8,0,0,east_west,GREEN,30,5236
528,2640,1,5,13.15277821316365,3,2,0,0,east_west,GREEN,30,2042
528,2640,2,16,13.989276714286312,8,8,0,0,east_west,GREEN,30,3665
528,2640,3,17,14.518764095313063,11,6,0,0,east_west,GREEN,30,4197
529,2645,0,27,15.6244981022649,15,12,0,0,east_west,GREEN,30,5239
529,2645,1,9,13.15277821316365,4,5,0,0,east_west,GREEN,30,2042
529,2645,2,23,13.977709928101214,13,10,0,0,east_west,GREEN,30,3668
529,2645,3,17,14.505071557604174,11,6,0,0,east_west,GREEN,30,4201
530,2650,0,31,15.615178393609698,18,13,0,0,east_west,YELLOW,30,5242
530,2650,1,13,13.134087551224829,6,7,0,0,east_west,YELLOW,30,2045
530,2650,2,23,13.970073788439823,13,10,0,0,east_west,YELLOW,30,3670
530,2650,3,19,14.501422677053608,11,8,0,0,east_west,YELLOW,30,4202
531,2655,0,39,15.615178393609698,20,15,0,4,north_south,GREEN,30,5242
531,2655,1,17,13.134087551224829,6,8,2,1,north_south,GREEN,30,2045
531,2655,2,30,13.970073788439823,14,11,5,0,north_south,GREEN,30,3670
531,2655,3,24,14.501422677053608,13,8,1,2,north_south,GREEN,30,4202
532,2660,0,30,15.662179543807197,13,8,3,6,north_south,GREEN,30,5262
532,2660,1,4,13.164580088886447,0,0,3,1,north_south,GREEN,30,2060
532,2660,2,15,14.050847354566859,5,3,6,1,north_south,GREEN,30,3690
532,2660,3,9,14.556112437860488,4,0,1,4,north_south,GREEN,30,4222
533,2665,0,22,15.657992663071434,6,1,8,7,north_south,GREEN,30,5282
533,2665,1,6,13.164580088886447,0,0,4,2,north_south,GREEN,30,2060
533,2665,2,10,14.043554055193818,0,0,7,3,north_south,GREEN,30,3699
533,2665,3,8,14.547818960833357,0,0,2,6,north_south,GREEN,30,4228
534,2670,0,19,15.629799931517208,0,0,10,9,north_south,GREEN,30,5295
534,2670,1,7,13.15762377120902,0,0,5,2,north_south,GREEN,30,2061
534,2670,2,14,14.028461069866356,0,0,11,3,north_south,GREEN,30,3703
534,2670,3,13,14.5377223534936,0,0,4,9,north_south,GREEN,30,4231
535,2675,0,23,15.612532317866567,0,0,13,10,north_south,GREEN,30,5301
535,2675,1,8,13.138634921764327,0,0,5,3,north_south,GREEN,30,2064
535,2675,2,18,14.006045305070858,0,0,13,5,north_south,GREEN,30,3709
535,2675,3,22,14.527744367998814,0,0,8,14,north_south,GREEN,30,4234
